"individual1","individual2","dyadID","food","foraging_group_membership","foraging_help","friendship","sex1","sex2","partners","kin"
"SB134","SB139","SB134_SB139",4,0,0,2,"f","f",0,0
"SB144","SB139","SB139_SB144",2,0,0,0,"f","f",0,0
"SB125","SB139","SB125_SB139",4,2,2,2,"f","f",0,0.25
"SB147","SB139","SB139_SB147",4,0,2,2,"f","f",0,0
"SB138","SB139","SB138_SB139",0,2,1,0,"m","f",1,0
"SB177","SB139","SB139_SB177",2,4,1,4,"f","f",0,0.0625
"SB119","SB139","SB119_SB139",0,0,0,2,"f","f",0,0.125
"SB140","SB139","SB139_SB140",3,0,0,0,"f","f",0,0.5
"SB89","SB139","SB139_SB89",0,0,0,0,"f","f",0,0.0625
"SB101","SB139","SB101_SB139",0,0,0,0,"f","f",0,0.25
"SB103","SB139","SB103_SB139",0,0,0,0,"f","f",0,0.125
"SB107","SB139","SB107_SB139",0,0,0,0,"f","f",0,0.125
"SB83","SB139","SB139_SB83",0,0,0,0,"f","f",0,0.125
"SB93","SB139","SB139_SB93",1,0,0,0,"f","f",0,0.125
"SB120","SB139","SB120_SB139",0,0,0,0,"m","f",0,0.0625
"SB84","SB139","SB139_SB84",0,0,0,0,"m","f",0,0.0625
"SB117","SB139","SB117_SB139",0,0,0,0,"m","f",0,0.0625
"SB148","SB139","SB139_SB148",0,0,0,0,"m","f",0,0
"SB62","SB139","SB139_SB62",1,0,0,0,"f","f",0,0
"SB152","SB139","SB139_SB152",0,0,0,0,"m","f",0,0
"SB143","SB139","SB139_SB143",0,0,0,0,"m","f",0,0.5
"SB150","SB139","SB139_SB150",0,0,0,0,"f","f",0,0
"SB151","SB139","SB139_SB151",0,0,0,0,"f","f",0,0
"SB158","SB139","SB139_SB158",0,0,0,0,"f","f",0,0
"SB153","SB139","SB139_SB153",0,0,0,0,"f","f",0,0
"SB155","SB139","SB139_SB155",0,0,0,0,"f","f",0,0
"SB163","SB139","SB139_SB163",0,0,0,0,"f","f",0,0
"SB169","SB139","SB139_SB169",0,0,0,0,"f","f",0,0
"SB149","SB139","SB139_SB149",0,0,0,0,"m","f",0,0
"SB157","SB139","SB139_SB157",0,0,0,0,"m","f",0,0
"SB162","SB139","SB139_SB162",0,0,0,0,"m","f",0,0
"SB27","SB139","SB139_SB27",0,0,0,0,"f","f",0,0
"SB2","SB139","SB139_SB2",0,0,0,0,"f","f",0,0
"SB20","SB139","SB139_SB20",0,0,0,0,"f","f",0,0
"SB6","SB139","SB139_SB6",0,0,0,0,"m","f",0,0
"SB47","SB139","SB139_SB47",1,0,0,0,"f","f",0,0
"SB19","SB139","SB139_SB19",0,0,0,0,"m","f",0,0
"SB46","SB139","SB139_SB46",0,0,0,0,"m","f",0,0
"SB61","SB139","SB139_SB61",0,0,0,0,"m","f",0,0
"SB34","SB139","SB139_SB34",0,0,0,0,"f","f",0,0
"SB39","SB139","SB139_SB39",0,0,0,0,"f","f",0,0
"SB7","SB139","SB139_SB7",0,0,0,0,"f","f",0,0
"SB58","SB139","SB139_SB58",0,0,0,0,"f","f",0,0
"SB37","SB139","SB139_SB37",0,0,0,0,"f","f",0,0
"SB53","SB139","SB139_SB53",0,0,0,0,"f","f",0,0
"SB11","SB139","SB11_SB139",0,0,0,0,"f","f",0,0
"SB57","SB139","SB139_SB57",0,0,0,0,"m","f",0,0
"SB146","SB139","SB139_SB146",0,0,0,0,"m","f",0,0
"SB66","SB139","SB139_SB66",0,0,0,0,"m","f",0,0
"SB133","SB139","SB133_SB139",1,0,0,0,"m","f",0,0.0625
"SB52","SB139","SB139_SB52",0,0,0,0,"m","f",0,0
"SB17","SB139","SB139_SB17",0,0,0,0,"f","f",0,0
"SB118","SB139","SB118_SB139",0,0,0,0,"f","f",0,0
"SB114","SB139","SB114_SB139",0,0,0,0,"f","f",0,0
"SB176","SB139","SB139_SB176",0,0,0,0,"m","f",0,0
"SB179","SB139","SB139_SB179",0,0,0,0,"f","f",0,0
"SB178","SB139","SB139_SB178",0,0,0,0,"m","f",0,0.03125
"SB67","SB139","SB139_SB67",0,0,0,0,"f","f",0,0
"SB154","SB139","SB139_SB154",0,0,0,0,"m","f",0,0.03125
"SB68","SB139","SB139_SB68",0,0,0,0,"m","f",0,0
"SB75","SB139","SB139_SB75",0,0,0,0,"f","f",0,0
"SB65","SB139","SB139_SB65",0,0,0,0,"f","f",0,0
"SB74","SB139","SB139_SB74",0,0,0,0,"m","f",0,0
"SB82","SB139","SB139_SB82",0,0,0,0,"m","f",0,0
"SB18","SB139","SB139_SB18",0,0,0,0,"m","f",0,0
"SB124","SB139","SB124_SB139",0,0,0,0,"m","f",0,0
"SB26","SB139","SB139_SB26",0,0,0,0,"m","f",0,0
"SB33","SB139","SB139_SB33",0,0,0,0,"m","f",0,0
"SB1","SB139","SB1_SB139",0,0,0,0,"m","f",0,0
"SB38","SB139","SB139_SB38",0,0,0,0,"m","f",0,0
"SB10","SB139","SB10_SB139",0,0,0,0,"m","f",0,0
"SB102","SB139","SB102_SB139",0,0,0,0,"m","f",0,0.125
"SB106","SB139","SB106_SB139",0,0,0,0,"m","f",0,0
"SB116","SB139","SB116_SB139",0,0,0,0,"m","f",0,0
"SB88","SB139","SB139_SB88",0,0,0,0,"m","f",0,0
"SB80","SB139","SB139_SB80",0,0,0,0,"f","f",0,0
"SB79","SB139","SB139_SB79",0,0,0,0,"m","f",0,0
"SB144","SB134","SB134_SB144",2,2,1,2,"f","f",0,0
"SB125","SB134","SB125_SB134",4,3,2,4,"f","f",0,0
"SB147","SB134","SB134_SB147",4,2,3,3,"f","f",0,0
"SB138","SB134","SB134_SB138",1,0,0,0,"m","f",0,0
"SB177","SB134","SB134_SB177",2,0,0,2,"f","f",0,0
"SB119","SB134","SB119_SB134",1,0,0,0,"f","f",0,0
"SB140","SB134","SB134_SB140",1,0,0,0,"f","f",0,0
"SB89","SB134","SB134_SB89",0,0,0,0,"f","f",0,0
"SB101","SB134","SB101_SB134",0,0,0,0,"f","f",0,0
"SB103","SB134","SB103_SB134",0,0,0,0,"f","f",0,0
"SB107","SB134","SB107_SB134",0,0,0,0,"f","f",0,0
"SB83","SB134","SB134_SB83",0,0,0,0,"f","f",0,0
"SB93","SB134","SB134_SB93",0,0,0,0,"f","f",0,0
"SB120","SB134","SB120_SB134",0,0,0,0,"m","f",0,0
"SB84","SB134","SB134_SB84",0,0,0,0,"m","f",0,0
"SB117","SB134","SB117_SB134",0,0,0,0,"m","f",0,0
"SB148","SB134","SB134_SB148",0,0,0,0,"m","f",0,0
"SB62","SB134","SB134_SB62",0,0,0,0,"f","f",0,0
"SB152","SB134","SB134_SB152",0,0,0,0,"m","f",0,0
"SB143","SB134","SB134_SB143",0,0,0,0,"m","f",0,0
"SB150","SB134","SB134_SB150",0,0,0,0,"f","f",0,0
"SB151","SB134","SB134_SB151",0,0,0,0,"f","f",0,0
"SB158","SB134","SB134_SB158",0,0,0,0,"f","f",0,0
"SB153","SB134","SB134_SB153",0,0,0,0,"f","f",0,0
"SB155","SB134","SB134_SB155",2,0,0,0,"f","f",0,0
"SB163","SB134","SB134_SB163",0,0,0,0,"f","f",0,0
"SB169","SB134","SB134_SB169",0,0,0,0,"f","f",0,0
"SB149","SB134","SB134_SB149",0,0,0,0,"m","f",0,0
"SB157","SB134","SB134_SB157",0,0,0,0,"m","f",0,0
"SB162","SB134","SB134_SB162",0,0,0,0,"m","f",0,0
"SB27","SB134","SB134_SB27",0,0,0,0,"f","f",0,0
"SB2","SB134","SB134_SB2",0,0,0,0,"f","f",0,0
"SB20","SB134","SB134_SB20",0,0,0,0,"f","f",0,0
"SB6","SB134","SB134_SB6",0,0,0,0,"m","f",0,0
"SB47","SB134","SB134_SB47",0,0,0,0,"f","f",0,0
"SB19","SB134","SB134_SB19",0,0,0,0,"m","f",0,0
"SB46","SB134","SB134_SB46",0,0,0,0,"m","f",0,0
"SB61","SB134","SB134_SB61",0,0,0,0,"m","f",0,0
"SB34","SB134","SB134_SB34",0,0,0,0,"f","f",0,0
"SB39","SB134","SB134_SB39",0,0,0,0,"f","f",0,0
"SB7","SB134","SB134_SB7",0,0,0,0,"f","f",0,0
"SB58","SB134","SB134_SB58",0,0,0,0,"f","f",0,0
"SB37","SB134","SB134_SB37",0,0,0,0,"f","f",0,0
"SB53","SB134","SB134_SB53",0,0,0,0,"f","f",0,0
"SB11","SB134","SB11_SB134",0,0,0,2,"f","f",0,0
"SB57","SB134","SB134_SB57",0,0,0,0,"m","f",0,0
"SB146","SB134","SB134_SB146",0,0,0,0,"m","f",0,0
"SB66","SB134","SB134_SB66",0,0,0,0,"m","f",0,0
"SB133","SB134","SB133_SB134",0,0,0,0,"m","f",1,0
"SB52","SB134","SB134_SB52",0,0,0,0,"m","f",0,0
"SB17","SB134","SB134_SB17",0,0,0,0,"f","f",0,0
"SB118","SB134","SB118_SB134",0,0,0,0,"f","f",0,0
"SB114","SB134","SB114_SB134",0,0,0,0,"f","f",0,0
"SB176","SB134","SB134_SB176",0,0,0,0,"m","f",0,0
"SB179","SB134","SB134_SB179",0,0,0,0,"f","f",0,0
"SB178","SB134","SB134_SB178",0,0,0,0,"m","f",0,0
"SB67","SB134","SB134_SB67",0,0,0,2,"f","f",0,0
"SB154","SB134","SB134_SB154",0,2,1,0,"m","f",0,0.5
"SB68","SB134","SB134_SB68",0,0,0,0,"m","f",0,0
"SB75","SB134","SB134_SB75",0,0,0,0,"f","f",0,0
"SB65","SB134","SB134_SB65",0,0,0,0,"f","f",0,0
"SB74","SB134","SB134_SB74",0,0,0,0,"m","f",0,0
"SB82","SB134","SB134_SB82",0,0,0,0,"m","f",0,0
"SB18","SB134","SB134_SB18",0,0,0,0,"m","f",0,0
"SB124","SB134","SB124_SB134",0,0,0,0,"m","f",0,0
"SB26","SB134","SB134_SB26",0,0,0,0,"m","f",0,0
"SB33","SB134","SB134_SB33",0,0,0,0,"m","f",0,0
"SB1","SB134","SB1_SB134",0,0,0,0,"m","f",0,0
"SB38","SB134","SB134_SB38",0,0,0,0,"m","f",0,0
"SB10","SB134","SB10_SB134",0,0,0,0,"m","f",0,0
"SB102","SB134","SB102_SB134",0,0,0,0,"m","f",0,0
"SB106","SB134","SB106_SB134",0,0,0,0,"m","f",0,0
"SB116","SB134","SB116_SB134",0,0,0,0,"m","f",0,0
"SB88","SB134","SB134_SB88",0,0,0,0,"m","f",0,0
"SB80","SB134","SB134_SB80",0,0,0,0,"f","f",0,0
"SB79","SB134","SB134_SB79",0,0,0,0,"m","f",0,0
"SB125","SB144","SB125_SB144",2,1,1,0,"f","f",0,0
"SB147","SB144","SB144_SB147",1,0,0,1,"f","f",0,0
"SB138","SB144","SB138_SB144",0,0,0,0,"m","f",0,0
"SB177","SB144","SB144_SB177",0,0,0,0,"f","f",0,0
"SB119","SB144","SB119_SB144",0,0,0,0,"f","f",0,0
"SB140","SB144","SB140_SB144",1,0,0,0,"f","f",0,0
"SB89","SB144","SB144_SB89",0,0,0,0,"f","f",0,0
"SB101","SB144","SB101_SB144",0,0,0,0,"f","f",0,0
"SB103","SB144","SB103_SB144",0,0,0,0,"f","f",0,0
"SB107","SB144","SB107_SB144",0,0,0,0,"f","f",0,0
"SB83","SB144","SB144_SB83",0,0,0,0,"f","f",0,0
"SB93","SB144","SB144_SB93",0,0,0,0,"f","f",0,0
"SB120","SB144","SB120_SB144",0,0,0,0,"m","f",0,0
"SB84","SB144","SB144_SB84",0,0,0,0,"m","f",0,0.015625
"SB117","SB144","SB117_SB144",0,0,0,0,"m","f",0,0
"SB148","SB144","SB144_SB148",0,0,0,0,"m","f",0,0
"SB62","SB144","SB144_SB62",1,2,0,0,"f","f",0,0
"SB152","SB144","SB144_SB152",0,0,0,0,"m","f",0,0
"SB143","SB144","SB143_SB144",1,0,0,0,"m","f",1,0
"SB150","SB144","SB144_SB150",0,0,0,0,"f","f",0,0
"SB151","SB144","SB144_SB151",0,0,0,0,"f","f",0,0
"SB158","SB144","SB144_SB158",0,0,0,0,"f","f",0,0
"SB153","SB144","SB144_SB153",0,0,0,0,"f","f",0,0
"SB155","SB144","SB144_SB155",0,0,0,0,"f","f",0,0
"SB163","SB144","SB144_SB163",0,0,0,0,"f","f",0,0
"SB169","SB144","SB144_SB169",0,0,0,0,"f","f",0,0
"SB149","SB144","SB144_SB149",0,0,0,0,"m","f",0,0
"SB157","SB144","SB144_SB157",0,0,0,0,"m","f",0,0
"SB162","SB144","SB144_SB162",0,0,0,0,"m","f",0,0
"SB27","SB144","SB144_SB27",0,0,0,0,"f","f",0,0
"SB2","SB144","SB144_SB2",0,1,0,0,"f","f",0,0
"SB20","SB144","SB144_SB20",0,0,0,0,"f","f",0,0.015625
"SB6","SB144","SB144_SB6",1,0,0,0,"m","f",0,0.5
"SB47","SB144","SB144_SB47",0,0,0,0,"f","f",0,0
"SB19","SB144","SB144_SB19",0,0,0,0,"m","f",0,0.25
"SB46","SB144","SB144_SB46",0,0,0,0,"m","f",0,0.25
"SB61","SB144","SB144_SB61",0,0,0,0,"m","f",0,0.125
"SB34","SB144","SB144_SB34",2,2,2,2,"f","f",0,0.5
"SB39","SB144","SB144_SB39",0,0,0,0,"f","f",0,0
"SB7","SB144","SB144_SB7",0,1,0,0,"f","f",0,0.5
"SB58","SB144","SB144_SB58",0,0,0,0,"f","f",0,0
"SB37","SB144","SB144_SB37",0,0,0,0,"f","f",0,0
"SB53","SB144","SB144_SB53",0,0,0,0,"f","f",0,0
"SB11","SB144","SB11_SB144",0,1,2,2,"f","f",0,0.5
"SB57","SB144","SB144_SB57",0,0,0,0,"m","f",0,0
"SB146","SB144","SB144_SB146",0,0,0,0,"m","f",0,0
"SB66","SB144","SB144_SB66",0,0,0,0,"m","f",0,0.03125
"SB133","SB144","SB133_SB144",0,0,0,0,"m","f",0,0
"SB52","SB144","SB144_SB52",0,0,0,0,"m","f",0,0
"SB17","SB144","SB144_SB17",0,0,0,0,"f","f",0,0
"SB118","SB144","SB118_SB144",0,0,0,0,"f","f",0,0
"SB114","SB144","SB114_SB144",0,0,0,0,"f","f",0,0
"SB176","SB144","SB144_SB176",0,0,0,0,"m","f",0,0
"SB179","SB144","SB144_SB179",0,0,0,0,"f","f",0,0
"SB178","SB144","SB144_SB178",0,0,0,0,"m","f",0,0
"SB67","SB144","SB144_SB67",0,0,0,0,"f","f",0,0
"SB154","SB144","SB144_SB154",0,0,0,0,"m","f",0,0
"SB68","SB144","SB144_SB68",0,0,0,0,"m","f",0,0.015625
"SB75","SB144","SB144_SB75",0,0,0,0,"f","f",0,0.03125
"SB65","SB144","SB144_SB65",0,0,0,0,"f","f",0,0.0625
"SB74","SB144","SB144_SB74",0,0,0,0,"m","f",0,0
"SB82","SB144","SB144_SB82",0,0,0,0,"m","f",0,0.03125
"SB18","SB144","SB144_SB18",0,0,0,0,"m","f",0,0
"SB124","SB144","SB124_SB144",0,0,0,0,"m","f",0,0
"SB26","SB144","SB144_SB26",0,0,0,0,"m","f",0,0
"SB33","SB144","SB144_SB33",0,0,0,0,"m","f",0,0
"SB1","SB144","SB1_SB144",0,0,0,0,"m","f",0,0.5
"SB38","SB144","SB144_SB38",0,0,0,0,"m","f",0,0
"SB10","SB144","SB10_SB144",1,0,0,0,"m","f",0,0
"SB102","SB144","SB102_SB144",0,0,0,0,"m","f",0,0
"SB106","SB144","SB106_SB144",0,0,0,0,"m","f",0,0
"SB116","SB144","SB116_SB144",0,0,0,0,"m","f",0,0
"SB88","SB144","SB144_SB88",0,0,0,0,"m","f",0,0
"SB80","SB144","SB144_SB80",0,0,0,0,"f","f",0,0
"SB79","SB144","SB144_SB79",0,0,0,0,"m","f",0,0
"SB147","SB125","SB125_SB147",4,4,4,3,"f","f",0,0
"SB138","SB125","SB125_SB138",1,0,0,0,"m","f",0,0
"SB177","SB125","SB125_SB177",0,0,0,2,"f","f",0,0.03125
"SB119","SB125","SB119_SB125",1,1,2,2,"f","f",0,0.0625
"SB140","SB125","SB125_SB140",2,1,0,0,"f","f",0,0.125
"SB89","SB125","SB125_SB89",2,1,2,2,"f","f",0,0.03125
"SB101","SB125","SB101_SB125",2,0,0,0,"f","f",0,0.125
"SB103","SB125","SB103_SB125",1,2,2,2,"f","f",0,0.0625
"SB107","SB125","SB107_SB125",1,2,2,3,"f","f",0,0.0625
"SB83","SB125","SB125_SB83",1,0,0,2,"f","f",0,0.0625
"SB93","SB125","SB125_SB93",2,1,0,2,"f","f",0,0.0625
"SB120","SB125","SB120_SB125",0,0,0,0,"m","f",0,0.03125
"SB84","SB125","SB125_SB84",0,0,0,0,"m","f",0,0.03125
"SB117","SB125","SB117_SB125",0,0,0,0,"m","f",0,0.03125
"SB148","SB125","SB125_SB148",0,0,0,0,"m","f",0,0
"SB62","SB125","SB125_SB62",3,3,1,2,"f","f",0,0
"SB152","SB125","SB125_SB152",0,0,0,0,"m","f",0,0
"SB143","SB125","SB125_SB143",0,0,0,0,"m","f",0,0.125
"SB150","SB125","SB125_SB150",0,0,0,2,"f","f",0,0
"SB151","SB125","SB125_SB151",0,0,0,0,"f","f",0,0
"SB158","SB125","SB125_SB158",0,1,2,0,"f","f",0,0
"SB153","SB125","SB125_SB153",0,0,0,2,"f","f",0,0
"SB155","SB125","SB125_SB155",1,1,0,0,"f","f",0,0
"SB163","SB125","SB125_SB163",0,0,0,0,"f","f",0,0
"SB169","SB125","SB125_SB169",1,1,2,2,"f","f",0,0
"SB149","SB125","SB125_SB149",0,0,0,0,"m","f",0,0
"SB157","SB125","SB125_SB157",0,0,0,0,"m","f",0,0
"SB162","SB125","SB125_SB162",0,0,0,0,"m","f",0,0
"SB27","SB125","SB125_SB27",0,1,1,2,"f","f",0,0
"SB2","SB125","SB125_SB2",0,1,0,0,"f","f",0,0
"SB20","SB125","SB125_SB20",0,1,0,0,"f","f",0,0
"SB6","SB125","SB125_SB6",0,0,0,0,"m","f",0,0
"SB47","SB125","SB125_SB47",2,1,0,2,"f","f",0,0
"SB19","SB125","SB125_SB19",0,0,0,0,"m","f",0,0
"SB46","SB125","SB125_SB46",0,0,0,0,"m","f",0,0
"SB61","SB125","SB125_SB61",0,0,0,0,"m","f",0,0
"SB34","SB125","SB125_SB34",0,1,0,2,"f","f",0,0
"SB39","SB125","SB125_SB39",0,0,0,0,"f","f",0,0
"SB7","SB125","SB125_SB7",0,0,0,0,"f","f",0,0
"SB58","SB125","SB125_SB58",0,0,0,0,"f","f",0,0
"SB37","SB125","SB125_SB37",0,0,0,0,"f","f",0,0
"SB53","SB125","SB125_SB53",0,0,0,0,"f","f",0,0
"SB11","SB125","SB11_SB125",0,0,0,2,"f","f",0,0
"SB57","SB125","SB125_SB57",0,0,0,0,"m","f",0,0
"SB146","SB125","SB125_SB146",0,0,0,0,"m","f",0,0
"SB66","SB125","SB125_SB66",0,0,0,0,"m","f",0,0
"SB133","SB125","SB125_SB133",0,0,0,0,"m","f",0,0.03125
"SB52","SB125","SB125_SB52",0,0,0,0,"m","f",0,0
"SB17","SB125","SB125_SB17",0,0,0,0,"f","f",0,0
"SB118","SB125","SB118_SB125",0,0,0,0,"f","f",0,0
"SB114","SB125","SB114_SB125",0,2,0,0,"f","f",0,0
"SB176","SB125","SB125_SB176",0,0,0,0,"m","f",0,0
"SB179","SB125","SB125_SB179",0,0,0,0,"f","f",0,0
"SB178","SB125","SB125_SB178",0,0,0,0,"m","f",0,0.015625
"SB67","SB125","SB125_SB67",2,2,2,2,"f","f",0,0
"SB154","SB125","SB125_SB154",0,0,0,0,"m","f",0,0.015625
"SB68","SB125","SB125_SB68",0,0,0,0,"m","f",0,0
"SB75","SB125","SB125_SB75",2,2,2,2,"f","f",0,0
"SB65","SB125","SB125_SB65",0,0,0,0,"f","f",0,0
"SB74","SB125","SB125_SB74",0,0,0,0,"m","f",0,0
"SB82","SB125","SB125_SB82",0,0,0,0,"m","f",0,0
"SB18","SB125","SB125_SB18",0,0,0,0,"m","f",0,0
"SB124","SB125","SB124_SB125",0,0,0,0,"m","f",1,0
"SB26","SB125","SB125_SB26",0,0,0,0,"m","f",0,0
"SB33","SB125","SB125_SB33",0,0,0,0,"m","f",0,0
"SB1","SB125","SB1_SB125",0,0,0,0,"m","f",0,0
"SB38","SB125","SB125_SB38",0,0,0,0,"m","f",0,0
"SB10","SB125","SB10_SB125",0,0,0,0,"m","f",0,0
"SB102","SB125","SB102_SB125",0,0,0,0,"m","f",0,0.0625
"SB106","SB125","SB106_SB125",0,0,0,0,"m","f",0,0
"SB116","SB125","SB116_SB125",0,0,0,0,"m","f",0,0
"SB88","SB125","SB125_SB88",0,0,0,0,"m","f",0,0
"SB80","SB125","SB125_SB80",0,0,0,0,"f","f",0,0
"SB79","SB125","SB125_SB79",0,0,0,0,"m","f",0,0
"SB138","SB147","SB138_SB147",0,0,0,0,"m","f",0,0
"SB177","SB147","SB147_SB177",0,0,0,0,"f","f",0,0
"SB119","SB147","SB119_SB147",0,1,0,0,"f","f",0,0
"SB140","SB147","SB140_SB147",1,0,0,0,"f","f",0,0
"SB89","SB147","SB147_SB89",0,1,0,0,"f","f",0,0
"SB101","SB147","SB101_SB147",0,0,0,0,"f","f",0,0
"SB103","SB147","SB103_SB147",0,2,1,2,"f","f",0,0
"SB107","SB147","SB107_SB147",0,2,1,2,"f","f",0,0
"SB83","SB147","SB147_SB83",0,0,0,0,"f","f",0,0
"SB93","SB147","SB147_SB93",0,1,1,0,"f","f",0,0
"SB120","SB147","SB120_SB147",0,0,0,0,"m","f",0,0
"SB84","SB147","SB147_SB84",0,0,0,0,"m","f",0,0
"SB117","SB147","SB117_SB147",0,0,0,0,"m","f",0,0
"SB148","SB147","SB147_SB148",2,1,2,2,"m","f",0,0.5
"SB62","SB147","SB147_SB62",3,4,1,0,"f","f",0,0.5
"SB152","SB147","SB147_SB152",1,0,0,0,"m","f",0,0.5
"SB143","SB147","SB143_SB147",0,0,0,0,"m","f",0,0
"SB150","SB147","SB147_SB150",0,0,0,0,"f","f",0,0
"SB151","SB147","SB147_SB151",0,0,0,0,"f","f",0,0
"SB158","SB147","SB147_SB158",0,0,0,0,"f","f",0,0
"SB153","SB147","SB147_SB153",0,0,0,0,"f","f",0,0
"SB155","SB147","SB147_SB155",0,0,0,0,"f","f",0,0
"SB163","SB147","SB147_SB163",0,0,0,0,"f","f",0,0
"SB169","SB147","SB147_SB169",0,1,0,0,"f","f",0,0
"SB149","SB147","SB147_SB149",0,0,0,0,"m","f",0,0
"SB157","SB147","SB147_SB157",0,0,0,0,"m","f",0,0
"SB162","SB147","SB147_SB162",0,0,0,0,"m","f",0,0
"SB27","SB147","SB147_SB27",0,0,0,0,"f","f",0,0
"SB2","SB147","SB147_SB2",0,0,0,0,"f","f",0,0
"SB20","SB147","SB147_SB20",0,0,0,0,"f","f",0,0
"SB6","SB147","SB147_SB6",0,0,0,0,"m","f",0,0
"SB47","SB147","SB147_SB47",2,2,1,1,"f","f",0,0
"SB19","SB147","SB147_SB19",0,0,0,0,"m","f",0,0
"SB46","SB147","SB147_SB46",0,0,0,0,"m","f",0,0
"SB61","SB147","SB147_SB61",0,0,0,0,"m","f",0,0
"SB34","SB147","SB147_SB34",0,0,0,0,"f","f",0,0
"SB39","SB147","SB147_SB39",0,0,0,0,"f","f",0,0
"SB7","SB147","SB147_SB7",0,0,0,0,"f","f",0,0
"SB58","SB147","SB147_SB58",2,2,0,0,"f","f",0,0
"SB37","SB147","SB147_SB37",0,0,0,0,"f","f",0,0
"SB53","SB147","SB147_SB53",0,0,0,0,"f","f",0,0
"SB11","SB147","SB11_SB147",0,0,0,0,"f","f",0,0
"SB57","SB147","SB147_SB57",0,0,0,0,"m","f",0,0
"SB146","SB147","SB146_SB147",1,2,0,0,"m","f",1,0
"SB66","SB147","SB147_SB66",0,0,0,0,"m","f",0,0
"SB133","SB147","SB133_SB147",0,0,0,0,"m","f",0,0
"SB52","SB147","SB147_SB52",0,0,0,0,"m","f",0,0
"SB17","SB147","SB147_SB17",0,0,0,0,"f","f",0,0
"SB118","SB147","SB118_SB147",0,0,0,0,"f","f",0,0
"SB114","SB147","SB114_SB147",0,0,0,0,"f","f",0,0
"SB176","SB147","SB147_SB176",0,0,0,0,"m","f",0,0
"SB179","SB147","SB147_SB179",0,0,0,0,"f","f",0,0
"SB178","SB147","SB147_SB178",0,0,0,0,"m","f",0,0
"SB67","SB147","SB147_SB67",0,0,0,0,"f","f",0,0
"SB154","SB147","SB147_SB154",0,0,0,0,"m","f",0,0
"SB68","SB147","SB147_SB68",0,0,0,0,"m","f",0,0
"SB75","SB147","SB147_SB75",0,0,0,0,"f","f",0,0
"SB65","SB147","SB147_SB65",0,0,0,0,"f","f",0,0
"SB74","SB147","SB147_SB74",0,0,0,0,"m","f",0,0
"SB82","SB147","SB147_SB82",0,0,0,0,"m","f",0,0
"SB18","SB147","SB147_SB18",0,0,0,0,"m","f",0,0
"SB124","SB147","SB124_SB147",0,0,0,0,"m","f",0,0
"SB26","SB147","SB147_SB26",0,0,0,0,"m","f",0,0
"SB33","SB147","SB147_SB33",0,0,0,0,"m","f",0,0
"SB1","SB147","SB1_SB147",0,0,0,0,"m","f",0,0
"SB38","SB147","SB147_SB38",0,0,0,0,"m","f",0,0
"SB10","SB147","SB10_SB147",1,0,0,0,"m","f",0,0
"SB102","SB147","SB102_SB147",0,0,0,0,"m","f",0,0
"SB106","SB147","SB106_SB147",0,0,0,0,"m","f",0,0
"SB116","SB147","SB116_SB147",0,0,0,0,"m","f",0,0
"SB88","SB147","SB147_SB88",0,0,0,0,"m","f",0,0
"SB80","SB147","SB147_SB80",0,0,0,0,"f","f",0,0
"SB79","SB147","SB147_SB79",0,0,0,0,"m","f",0,0
"SB177","SB138","SB138_SB177",0,0,0,0,"f","m",0,0
"SB119","SB138","SB119_SB138",0,0,0,0,"f","m",0,0
"SB140","SB138","SB138_SB140",0,0,0,0,"f","m",0,0.5
"SB89","SB138","SB138_SB89",0,0,0,0,"f","m",0,0
"SB101","SB138","SB101_SB138",0,0,0,0,"f","m",0,0
"SB103","SB138","SB103_SB138",0,0,0,0,"f","m",0,0
"SB107","SB138","SB107_SB138",0,0,0,0,"f","m",0,0
"SB83","SB138","SB138_SB83",0,0,0,0,"f","m",0,0
"SB93","SB138","SB138_SB93",0,0,0,0,"f","m",0,0
"SB120","SB138","SB120_SB138",0,0,0,0,"m","m",0,0
"SB84","SB138","SB138_SB84",0,0,0,0,"m","m",0,0
"SB117","SB138","SB117_SB138",0,0,0,0,"m","m",0,0
"SB148","SB138","SB138_SB148",0,0,0,0,"m","m",0,0
"SB62","SB138","SB138_SB62",0,0,0,0,"f","m",0,0
"SB152","SB138","SB138_SB152",0,0,0,0,"m","m",0,0
"SB143","SB138","SB138_SB143",1,0,0,0,"m","m",0,0.5
"SB150","SB138","SB138_SB150",0,0,0,0,"f","m",0,0
"SB151","SB138","SB138_SB151",0,0,0,0,"f","m",0,0
"SB158","SB138","SB138_SB158",0,0,0,0,"f","m",0,0
"SB153","SB138","SB138_SB153",0,0,0,0,"f","m",0,0
"SB155","SB138","SB138_SB155",0,0,0,0,"f","m",0,0
"SB163","SB138","SB138_SB163",0,0,0,0,"f","m",0,0
"SB169","SB138","SB138_SB169",0,0,0,0,"f","m",0,0
"SB149","SB138","SB138_SB149",0,0,0,0,"m","m",0,0
"SB157","SB138","SB138_SB157",0,0,0,1,"m","m",0,0
"SB162","SB138","SB138_SB162",0,0,0,0,"m","m",0,0
"SB27","SB138","SB138_SB27",0,0,0,0,"f","m",0,0
"SB2","SB138","SB138_SB2",0,0,0,0,"f","m",0,0
"SB20","SB138","SB138_SB20",0,0,0,0,"f","m",0,0
"SB6","SB138","SB138_SB6",0,0,0,1,"m","m",0,0
"SB47","SB138","SB138_SB47",0,0,0,0,"f","m",0,0
